Id,Fracture
7,-0.381905198097229
8,0.34429019689559937
9,0.00848446786403656
10,0.4107857644557953
42,-0.43832114338874817
43,0.3139299154281616
46,-0.27418777346611023
47,0.35108524560928345
89,0.2052152156829834
90,0.46293526887893677
91,-0.22178709506988525
92,0.1653740406036377
96,0.009632498025894165
156,-0.07880887389183044
187,0.35360825061798096
188,0.4529538154602051
189,-0.11542768776416779
190,0.4776090085506439
191,0.4797496199607849
192,0.4802083373069763
208,-0.16615772247314453
209,0.04965530335903168
264,-0.4054163694381714
265,-0.3518756031990051
266,-0.10701778531074524
279,0.04134276509284973
280,-0.3699118494987488
281,0.2106730341911316
301,0.05558885633945465
302,-0.13839979469776154
303,0.45453423261642456
304,-0.15319333970546722
316,0.3368224501609802
317,0.12522345781326294
318,0.18987269699573517
319,0.3744455575942993
320,0.3325354754924774
340,-0.019828975200653076
341,0.33859574794769287
459,0.20237790048122406
489,0.37692174315452576
497,-0.40741100907325745
498,-0.1993003487586975
646,-0.3793984651565552
647,-0.11638559401035309
698,0.015665724873542786
699,-0.19685351848602295
700,-0.012972027063369751
701,-0.15109160542488098
702,-0.32715556025505066
703,0.21943709254264832
704,-0.08045396208763123
705,0.3480713367462158
706,-0.3270201086997986
707,-0.13460496068000793
708,-0.3905777335166931
709,0.04493354260921478
760,-0.0591384619474411
761,-0.09794929623603821
762,0.49005261063575745
763,0.45941224694252014
764,0.47862476110458374
785,0.25580909848213196
838,-0.0018994808197021484
839,0.339203804731369
890,-0.19328606128692627
891,0.024204403162002563
929,-0.2986517548561096
930,0.3804861009120941
935,0.352287232875824
936,0.15260769426822662
938,0.4284452497959137
939,-0.36601197719573975
940,-0.20048737525939941
941,-0.3232863247394562
942,0.32159948348999023
1006,0.32208746671676636
1007,0.1594710648059845
1008,0.40532100200653076
1045,-0.023834973573684692
1046,0.058885425329208374
1047,-0.04361298680305481
1048,0.41938820481300354
1049,-0.031547948718070984
1124,0.3861132860183716
1125,0.4264804720878601
1126,0.2052396833896637
1131,-0.3766380250453949
1139,-0.09853935241699219
1140,-0.21778376400470734
1141,0.4457606375217438
1142,0.45651957392692566
1143,0.464967280626297
1144,0.4754674434661865
1145,0.39681702852249146
1146,0.35128167271614075
1147,0.4710364043712616
1148,0.45661699771881104
1149,0.40532734990119934
1150,0.4017851650714874
1151,0.46014824509620667
1152,0.03437988460063934
1153,0.3638218641281128
1156,-0.3251311182975769
1203,0.46352171897888184
1204,0.19546858966350555
1218,-0.23892854154109955
1219,-0.25513026118278503
1220,0.38663315773010254
1221,0.03687968850135803
1222,-0.15219353139400482
1223,-0.08589528501033783
1224,0.36975258588790894
1225,-0.11986197531223297
1226,0.22767694294452667
1227,0.22904208302497864
1228,0.05783174932003021
1229,0.09683050215244293
1230,0.1251590996980667
1231,-0.1831342726945877
1232,0.3655574321746826
1233,-0.16303309798240662
1234,0.28964048624038696
1235,0.2851923108100891
1236,-0.008191943168640137
1237,0.36013156175613403
1238,0.34749269485473633
1243,0.43975207209587097
1244,0.1826913058757782
1245,0.44615885615348816
1246,0.44552749395370483
1247,0.44342368841171265
1248,0.41539421677589417
1249,0.4744296073913574
1257,0.4282360076904297
1258,0.29952526092529297
1320,-0.33806172013282776
1321,0.27053987979888916
1322,-0.43920883536338806
1386,-0.4292581081390381
1468,-0.1530877947807312
1469,0.3006836771965027
1481,0.2366885244846344
1537,0.4275350570678711
1546,-0.22677582502365112
1566,0.22422324120998383
1577,-0.18754643201828003
1578,0.28821584582328796
1579,-0.05476874113082886
1580,-0.08184713125228882
1581,-0.25552940368652344
1582,0.39009398221969604
1628,-0.34709852933883667
1629,-0.10454407334327698
1658,0.43466493487358093
1659,0.48153775930404663
1660,0.4692816436290741
1661,0.44088348746299744
1662,0.43490928411483765
1670,-0.10549373924732208
1671,-0.04213589429855347
1717,0.22916656732559204
1718,0.03545570373535156
1719,-0.3802200257778168
1720,0.27602797746658325
1786,0.20189812779426575
1825,-0.29773950576782227
1826,0.23701965808868408
1982,-0.4035279154777527
1983,-0.030957207083702087
1992,0.2305058389902115
1993,-0.04458579421043396
2046,-0.06881608068943024
2047,0.158021941781044
2048,0.4540262222290039
2049,0.3754630386829376
2050,0.4628012776374817
2125,0.41364213824272156
2128,0.004837125539779663
2129,0.19232496619224548
2203,-0.3823221027851105
2235,-0.2646501362323761
2236,0.3203987777233124
2237,-0.23408794403076172
2238,-0.2892991900444031
2239,0.37894609570503235
2240,-0.17181731760501862
2241,0.47807472944259644
2242,0.43395712971687317
2243,0.4911540746688843
2244,0.43153512477874756
2245,0.4810381829738617
2272,-0.2225104570388794
2273,0.2669302225112915
2281,0.08147783577442169
2480,0.14031101763248444
2481,0.44961294531822205
2482,0.2656617760658264
2483,0.43720653653144836
2484,0.0034677982330322266
2485,0.38829219341278076
2486,0.4348958730697632
2487,0.4413728713989258
2488,0.014292195439338684
2489,0.0920586884021759
2490,0.3783104419708252
2491,0.44961827993392944
2494,-0.1794826090335846
2569,0.30468013882637024
2570,0.19287462532520294
2600,-0.012580975890159607
2601,0.31833863258361816
2602,0.3764118552207947
2603,0.4775334298610687
2604,0.006940409541130066
2605,0.07818229496479034
2606,0.3213091492652893
2607,0.4284190535545349
2627,-0.13558200001716614
2628,0.0655985027551651
2641,-0.04180198907852173
2642,0.42635825276374817
2685,0.3806988596916199
2686,0.4212958514690399
2687,0.28674668073654175
2688,0.3642086386680603
2689,0.44878625869750977
2690,0.45966246724128723
2691,0.3141307830810547
2692,0.18667709827423096
2693,0.39777013659477234
2694,0.42981788516044617
2695,0.35545676946640015
2740,-0.23688524961471558
2741,0.39629286527633667
2917,0.1286664456129074
2918,0.46847110986709595
2919,0.39221426844596863
2920,0.009359762072563171
2921,0.4037144184112549
2922,0.2964359521865845
3038,-0.34660694003105164
3039,-0.18383660912513733
3040,0.42047908902168274
3041,-0.14017528295516968
3061,-0.1093207597732544
3062,-0.17405590415000916
3063,-0.14878109097480774
3113,0.4573340117931366
3114,0.4773019254207611
3115,0.2934679388999939
3116,0.47735220193862915
3117,0.3275476098060608
3118,0.45050376653671265
3119,0.19558578729629517
3120,0.4610254764556885
3121,0.27214640378952026
3130,-0.34131669998168945
3131,0.3273458480834961
3132,-0.13492700457572937
3133,0.44541844725608826
3134,-0.3850141763687134
3135,0.39977937936782837
3136,0.4862532913684845
3137,0.28762388229370117
3138,0.44316598773002625
3139,0.3015626072883606
3140,0.19054995477199554
3141,0.443421870470047
3142,0.4752921164035797
3143,-0.13368581235408783
3144,0.02972853183746338
3145,0.37051552534103394
3162,-0.06102520227432251
3163,0.15658465027809143
3164,0.4572843611240387
3165,-0.03086717426776886
3166,0.08887580037117004
3167,0.3840085566043854
3168,0.1314595639705658
3169,0.2597774863243103
3170,0.19537590444087982
3226,0.45115435123443604
3227,0.2504146993160248
3228,-0.3481144905090332
3229,-0.26168036460876465
3239,-0.25901469588279724
3240,0.017209410667419434
3241,-0.2117709517478943
3242,0.3583959937095642
3243,0.2944624423980713
3244,0.4549284875392914
3292,0.2112589180469513
3293,0.44930461049079895
3294,0.3926466405391693
3399,0.40546196699142456
3409,-0.1862986981868744
3410,0.4279424250125885
3411,-0.075291708111763
3412,0.4381933808326721
3413,0.1582711637020111
3414,0.4438280463218689
3418,-0.34596747159957886
3419,-0.1408788561820984
3473,-0.036586061120033264
3474,0.3931847810745239
3475,-0.32282742857933044
3476,0.3269611597061157
3477,0.3596566319465637
3478,0.2877143621444702
3479,-0.15393581986427307
3480,-0.06855230033397675
3481,-0.10939766466617584
3482,0.3351266384124756
3483,-0.029600873589515686
3484,0.22113391757011414
3505,0.27447399497032166
3513,-0.07716460525989532
3514,0.18075722455978394
3585,0.33966368436813354
