Id,Pneumonia
7,-0.07737115770578384
8,0.05685437470674515
9,0.06958039104938507
10,0.04474085569381714
42,-0.13947373628616333
43,0.006960198283195496
46,0.041750527918338776
47,0.08166930079460144
89,-0.007877014577388763
90,0.026978837326169014
91,0.047765087336301804
92,0.04134020209312439
96,-0.011382609605789185
156,0.07302121073007584
187,0.025933999568223953
188,0.01741825044155121
189,0.040573328733444214
190,0.04200652614235878
191,0.03090103529393673
192,0.025128941982984543
208,-0.004198580980300903
209,-0.028533749282360077
264,-0.14710333943367004
265,0.010010872036218643
266,-0.11001512408256531
279,0.011969619430601597
280,-0.03445490449666977
281,-0.026194289326667786
301,0.04110854119062424
302,0.043451908975839615
303,0.02724231779575348
304,0.04930530861020088
316,0.048456184566020966
317,-0.010467574000358582
318,-0.11847271025180817
319,-0.06449629366397858
320,0.03526357561349869
340,-0.15532156825065613
341,-0.18278005719184875
459,-0.006134124472737312
489,0.010749228298664093
497,-0.09658481180667877
498,-0.035649798810482025
646,-0.21523939073085785
647,-0.022854715585708618
698,0.01323075033724308
699,-0.09960535168647766
700,-0.01203417032957077
701,0.006746884435415268
702,0.019487064331769943
703,0.032927751541137695
704,0.014356210827827454
705,0.04687593877315521
706,0.020545270293951035
707,-0.023005396127700806
708,-0.029610279947519302
709,0.008995888754725456
760,-0.03672517091035843
761,-0.07381872832775116
762,0.021398115903139114
763,0.034503962844610214
764,0.02324165776371956
785,-0.002640439197421074
838,-0.13241857290267944
839,-0.13402938842773438
890,-0.25030994415283203
891,-0.06594908237457275
929,-0.2251952886581421
930,-0.009039491415023804
935,-0.018880337476730347
936,-0.00456923246383667
938,0.04499775916337967
939,-0.054539576172828674
940,-0.1441875547170639
941,0.04086020588874817
942,0.043354012072086334
1006,0.03786230459809303
1007,0.014893843792378902
1008,0.0431431345641613
1045,0.0249402467161417
1046,0.045975424349308014
1047,-0.08203538507223129
1048,-0.004388138651847839
1049,0.02133018709719181
1124,0.025321900844573975
1125,0.015632597729563713
1126,0.02497321367263794
1131,-0.1284998506307602
1139,-0.12178953737020493
1140,-0.06301959604024887
1141,0.027380431070923805
1142,0.011152327060699463
1143,0.0258626826107502
1144,0.01671329140663147
1145,0.03355177119374275
1146,0.031202659010887146
1147,0.026047032326459885
1148,0.024007175117731094
1149,0.013191692531108856
1150,0.026118174195289612
1151,0.008647924289107323
1152,0.02364450693130493
1153,0.008788316510617733
1156,-0.09920947998762131
1203,0.034596044570207596
1204,0.06810230016708374
1218,0.05211290717124939
1219,-0.02358163148164749
1220,0.009236861020326614
1221,0.018224749714136124
1222,0.0038259364664554596
1223,-0.0051441192626953125
1224,0.013614334166049957
1225,0.02829671837389469
1226,0.004863562062382698
1227,-0.0665213018655777
1228,-0.07227154076099396
1229,0.039883341640233994
1230,0.011552959680557251
1231,0.007343524135649204
1232,0.016801944002509117
1233,0.0010003726929426193
1234,0.03889882564544678
1235,0.015705417841672897
1236,0.028316883370280266
1237,0.019455980509519577
1238,0.03198202699422836
1243,0.02220357581973076
1244,0.03878077492117882
1245,0.021682996302843094
1246,0.02288702316582203
1247,0.011153569445014
1248,0.04457288607954979
1249,0.03146221488714218
1257,0.020887887105345726
1258,0.0002450719475746155
1320,-0.11027981340885162
1321,0.03279772773385048
1322,-0.11349939554929733
1386,-0.048681266605854034
1468,-0.0184224434196949
1469,0.005147866904735565
1481,0.018411196768283844
1537,0.015280582010746002
1546,-0.12299823015928268
1566,0.013525202870368958
1577,0.023372724652290344
1578,-0.15661227703094482
1579,-0.048044051975011826
1580,-0.04620879143476486
1581,-0.02216627448797226
1582,-0.14809881150722504
1628,-0.01418384164571762
1629,-0.0033671632409095764
1658,0.026564599946141243
1659,0.032718759030103683
1660,0.02849862352013588
1661,0.047026511281728745
1662,0.04679451137781143
1670,-0.08441624045372009
1671,-0.17380593717098236
1717,0.00034887343645095825
1718,-0.25833338499069214
1719,-0.13726896047592163
1720,-0.17162412405014038
1786,-0.02594064176082611
1825,-0.0031651929020881653
1826,0.045748572796583176
1982,0.03917201980948448
1983,0.020115330815315247
1992,0.006351828575134277
1993,-0.04817991703748703
2046,0.02097124420106411
2047,0.02054990455508232
2048,0.018093036487698555
2049,0.02547455206513405
2050,0.028565075248479843
2125,0.02471507340669632
2128,-0.04029897600412369
2129,0.008626215159893036
2203,-0.05931989848613739
2235,0.03736579418182373
2236,-0.021203752607107162
2237,0.000359315425157547
2238,-0.02626967802643776
2239,-0.0015148967504501343
2240,-0.004692558199167252
2241,0.03525931015610695
2242,0.006628628820180893
2243,0.057522475719451904
2244,0.04751674830913544
2245,0.04779738560318947
2272,0.1119581013917923
2273,0.08229896426200867
2281,0.010396081954240799
2480,0.04833146184682846
2481,0.05460890009999275
2482,0.06866975128650665
2483,0.04397421330213547
2484,0.04391777515411377
2485,0.08997147530317307
2486,0.03791254013776779
2487,0.06189447641372681
2488,0.05690338835120201
2489,0.041196759790182114
2490,0.04595283046364784
2491,0.06812980771064758
2494,0.01733504794538021
2569,0.003780510276556015
2570,-0.008189227432012558
2600,0.004689652472734451
2601,0.07935832440853119
2602,0.03602118045091629
2603,0.027996405959129333
2604,-0.005720943212509155
2605,0.016672777011990547
2606,0.028353393077850342
2607,0.04895259812474251
2627,0.03947901725769043
2628,-0.009230539202690125
2641,0.03461066633462906
2642,-0.02936699241399765
2685,-0.013182837516069412
2686,0.03055601939558983
2687,0.01720772124826908
2688,0.010754905641078949
2689,0.029882952570915222
2690,0.031640879809856415
2691,0.0109967440366745
2692,-0.003999348729848862
2693,0.02397865056991577
2694,0.023854168131947517
2695,0.022256337106227875
2740,0.024296583607792854
2741,-0.08180441707372665
2917,-0.045600276440382004
2918,-0.004357531666755676
2919,0.02685355767607689
2920,-0.0213174968957901
2921,0.02216307818889618
2922,0.05728901922702789
3038,0.016044586896896362
3039,0.006434991955757141
3040,0.01129571907222271
3041,0.029375264421105385
3061,0.0024252571165561676
3062,-0.06727301329374313
3063,0.04661954194307327
3113,0.02401607856154442
3114,0.0320768728852272
3115,0.014682512730360031
3116,0.03555361554026604
3117,0.028544336557388306
3118,0.035034891217947006
3119,0.05084393918514252
3120,0.0348217636346817
3121,0.0480058491230011
3130,0.052204884588718414
3131,0.03146869316697121
3132,0.00047600269317626953
3133,0.007977452129125595
3134,0.08379856497049332
3135,0.03747256100177765
3136,0.03535683453083038
3137,-0.01690969057381153
3138,0.04623117297887802
3139,0.007401604205369949
3140,0.01677580736577511
3141,0.017469679936766624
3142,0.013181941583752632
3143,-0.036958761513233185
3144,0.014167878776788712
3145,0.02319500409066677
3162,0.07498542964458466
3163,0.07380344718694687
3164,-0.032820768654346466
3165,0.04317322373390198
3166,0.04331689700484276
3167,0.02585635520517826
3168,-0.02268698439002037
3169,0.025165511295199394
3170,0.08161073178052902
3226,0.01741061359643936
3227,-0.1174655556678772
3228,0.01152396947145462
3229,0.04501247778534889
3239,0.0006394796073436737
3240,-0.022609159350395203
3241,0.025512121617794037
3242,-0.0005540512502193451
3243,0.03591118007898331
3244,0.03367069736123085
3292,-0.08594713360071182
3293,-0.04881264269351959
3294,0.04931044951081276
3399,-0.035509709268808365
3409,-0.11503983289003372
3410,-0.07876095175743103
3411,0.014423400163650513
3412,-0.06340758502483368
3413,-0.03816018998622894
3414,0.022030360996723175
3418,-0.1897587776184082
3419,-0.05957544595003128
3473,-0.024391666054725647
3474,-0.01896928995847702
3475,-0.13107094168663025
3476,-0.14814189076423645
3477,0.034005213528871536
3478,0.03571852296590805
3479,-0.07705545425415039
3480,-0.19382081925868988
3481,-0.01602998375892639
3482,-0.18515917658805847
3483,-0.05550036579370499
3484,-0.169031023979187
3505,0.017071250826120377
3513,0.06475804001092911
3514,0.04094145819544792
3585,0.002965262159705162
3667,0.007019668817520142
3668,-8.316338062286377e-05
3728,0.05103302747011185
3773,-0.00044993311166763306
3774,0.01966042071580887
3775,0.017936110496520996
3776,0.019641397520899773
3777,0.019305413588881493
3814,0.03486977517604828
3815,-0.010871563106775284
3816,-0.002216082066297531
3836,-0.008433625102043152
3837,-0.017736010253429413
3840,-0.07698068767786026
3841,-0.050710298120975494
3842,0.007264517247676849
3843,0.01467866636812687
3844,0.030912766233086586
3845,0.014765862375497818
3846,0.022063085809350014
3847,0.008537637069821358
3863,0.008780945092439651
3864,-0.021366775035858154
3865,0.039553895592689514
3866,0.00028052181005477905
3867,0.027037102729082108
3868,0.008523132652044296
3869,0.005265645682811737
3870,-0.007342934608459473
3871,0.04054253548383713
3872,0.01889660954475403
3873,0.02327253483235836
3945,0.021376226097345352
3946,0.03102627396583557
3950,0.02176503837108612
3984,0.05472969636321068
3985,0.039723169058561325
4022,0.00047776103019714355
4023,0.010539323091506958
4024,0.03635584935545921
4025,0.0369781032204628
4026,0.04905599355697632
4027,0.004773646593093872
4028,-0.015971830114722252
4039,-0.07138947397470474
4040,-0.14787353575229645
4041,-0.07669141888618469
4042,-0.02180647850036621
4043,0.05590307340025902
4044,-0.15215955674648285
4045,0.03520800918340683
4111,0.03977525979280472
4116,0.01631445437669754
4127,-0.011354021728038788
4128,0.01711561530828476
4129,-0.0037803538143634796
4130,-0.01356961578130722
4219,-0.1352350115776062
4220,-0.04892091825604439
4262,0.018969925120472908
4382,0.051309261471033096
4383,0.02940228581428528
4485,-0.0893372893333435
4486,-0.04607671499252319
4499,-0.12548556923866272
4500,0.02925032377243042
4791,-0.20585736632347107
4792,-0.07070291042327881
4793,-0.12192423641681671
4794,-0.06866633892059326
4799,0.010967351496219635
4800,-0.06219884380698204
4801,0.017947984859347343
4802,-0.012613095343112946
4803,0.01844138279557228
4804,-0.03417341783642769
4895,0.0464143343269825
4896,0.052637677639722824
4897,0.03038816526532173
4931,-0.0046173520386219025
4932,0.04400765895843506
4957,-0.015036117285490036
4958,0.011284399777650833
4959,-0.06320314854383469
4960,0.014370039105415344
4961,0.019335024058818817
4962,-0.01622508466243744
4963,0.010380069725215435
4964,0.04845058545470238
4965,-0.06826689839363098
4966,0.03317823261022568
4967,0.030758004635572433
4968,0.00964292325079441
4969,0.02497076615691185
4970,0.009660966694355011
4971,0.03848644345998764
4972,0.03919452056288719
4973,0.03742419183254242
4974,0.04535706341266632
4975,0.023335900157690048
4976,0.026854703202843666
4977,-0.04927722364664078
4978,0.025535890832543373
4979,0.02666659653186798
4980,0.02987903542816639
4981,0.03787167742848396
4982,0.034142933785915375
4983,0.00706908106803894
4984,0.022551899775862694
4985,0.020744897425174713
4986,-0.051846694201231
4987,0.039713386446237564
4988,0.02843918465077877
4989,0.02298460714519024
4990,0.027218805626034737
4991,0.038786597549915314
4992,0.023151997476816177
4993,-0.012428659945726395
5024,0.03403683379292488
5060,0.04192186892032623
5061,0.010616930201649666
5065,-0.031621262431144714
5066,0.03405775874853134
5075,0.06343521922826767
5076,0.04508069157600403
5077,0.0012158975005149841
5078,0.009038513526320457
5079,0.030358027666807175
5080,0.02233380824327469
5081,0.02401120960712433
5087,0.016174189746379852
5088,0.039047971367836
5089,0.020559778437018394
5174,0.0550256185233593
5175,0.05495055392384529
5177,0.0839594230055809
5178,0.056696344166994095
5179,0.05444512143731117
5220,0.0377761609852314
5221,0.015803784132003784
5222,0.029187534004449844
5226,0.0453285276889801
5227,0.028397904708981514
5260,0.01686113327741623
5261,0.039496444165706635
5262,0.04812302440404892
5263,-0.01353524625301361
5264,0.004194170236587524
5265,0.027526365593075752
5281,0.10626262426376343
5282,0.029008492827415466
5283,0.03829292953014374
5284,0.022264298051595688
5317,0.018296394497156143
5322,-0.07004193961620331
5323,-0.04747704416513443
5448,0.06116288900375366
5457,-0.030395012348890305
5458,-0.14714252948760986
5459,0.024299785494804382
5460,0.006398091092705727
5461,0.03774623945355415
5462,0.02218140847980976
5463,-0.1325279325246811
5466,0.05131158232688904
5467,-0.019556190818548203
5470,0.04213128238916397
5503,-0.039742134511470795
5504,-0.040807224810123444
5638,-0.020346306264400482
5639,-0.037654198706150055
5640,-0.05321468040347099
5641,-0.04101477935910225
5648,-0.01064850389957428
5673,0.0709008052945137
5674,0.025880835950374603
5675,0.06236191466450691
5676,0.026133030652999878
5677,0.032527558505535126
5678,0.0785234197974205
5679,0.032126184552907944
5680,0.057497210800647736
5681,0.030046246945858
5682,0.07916837930679321
5683,0.07415300607681274
5684,0.07210468500852585
5685,0.048070333898067474
5686,0.043610598891973495
5687,0.02392353117465973
5688,0.05114971101284027
5689,0.03999018669128418
5710,-0.016534753143787384
5757,0.06989192217588425
5758,0.06865418702363968
5759,0.055456213653087616
5782,0.0035508908331394196
5783,-0.004426334053277969
5784,0.013762203976511955
5785,0.005622280761599541
5840,0.0008722618222236633
5927,-0.05872626602649689
5928,-0.060093432664871216
5939,0.07687923312187195
5940,0.028498614206910133
5941,0.048578791320323944
5942,0.07160793244838715
5943,0.050877127796411514
5944,0.11670255661010742
6014,0.017170891165733337
6023,0.08566585183143616
6024,0.06556674093008041
6025,-0.08583405613899231
6026,0.04272126778960228
6027,0.030399220064282417
6028,0.03895160183310509
6029,0.051898032426834106
6030,0.04408888518810272
6167,0.0673312097787857
6168,0.05206620693206787
6169,0.03703446686267853
6260,-0.09602643549442291
6261,0.021149486303329468
6297,0.007695974316447973
6298,0.03311290964484215
6299,0.008850641548633575
6300,0.01465217862278223
6301,0.006080044433474541
6302,0.014724074862897396
6303,0.033864475786685944
6304,0.03184431046247482
6305,0.014562802389264107
6306,0.05468100681900978
6307,0.01431304682046175
6308,0.022511709481477737
6309,0.016165142878890038
6489,0.04097825288772583
6490,0.025170955806970596
6567,0.04879291355609894
6592,-0.10072251409292221
6593,-0.05774695426225662
6594,-0.18049271404743195
6595,0.00657963752746582
6596,-0.10484137386083603
6597,-0.03797157108783722
6598,-0.07269220054149628
6599,0.029848724603652954
6629,0.058203283697366714
6630,-0.009783163666725159
6654,0.045242033898830414
6655,0.07159051299095154
6656,0.01872410997748375
6657,0.022481797263026237
6658,0.03484887629747391
6659,0.01715904474258423
6682,0.04944706708192825
6683,0.015801452100276947
6684,0.0024978313595056534
6691,0.028806172311306
6692,0.01893206313252449
6693,-0.023973241448402405
6694,-0.08111245185136795
6695,-0.014808610081672668
6709,0.027310412377119064
6710,0.046765971928834915
6711,0.01528981700539589
6742,0.006955064833164215
6743,0.011515237390995026
6744,0.03935328871011734
6745,0.016314996406435966
6746,0.04382061958312988
6813,-0.09228211641311646
6814,-0.0036337152123451233
6824,-0.011904384940862656
6825,-0.017984885722398758
6826,0.010644100606441498
6827,-0.07397381961345673
6828,-0.16224247217178345
6892,0.06474003195762634
6893,0.09448980540037155
6926,0.003961794078350067
6927,-0.09556122124195099
6928,-0.07913410663604736
6929,-0.026638075709342957
6930,0.03885167837142944
6931,0.0275881327688694
6932,0.05729903653264046
6946,0.02035217359662056
6947,0.027074389159679413
6948,0.01115705817937851
6949,0.016717951744794846
6951,0.023085210472345352
6958,0.01896088570356369
6959,0.01725279539823532
6960,0.028044743463397026
6961,0.02118736505508423
6984,-0.018130429089069366
6985,0.009146064519882202
6986,0.04522864148020744
6987,0.03024487942457199
6988,0.018866747617721558
6989,-0.006957612931728363
7005,0.04821046069264412
7006,0.05259319022297859
7007,-0.23138585686683655
7008,-0.12944015860557556
7037,-0.01514136791229248
7055,0.009280212223529816
7056,0.03248440846800804
7057,0.01429687812924385
7058,0.02858004719018936
7064,0.02278825454413891
7065,0.04636571183800697
7066,0.0206025131046772
7067,0.06002591550350189
7068,0.05849084630608559
7069,0.01571154221892357
7070,0.023403242230415344
7140,-0.0398465059697628
7174,0.06038980185985565
7175,0.020672287791967392
7176,0.039356645196676254
7177,0.013082798570394516
7178,0.04905229061841965
7179,0.03239474073052406
7180,0.03171047195792198
7181,0.057503119111061096
7182,0.03651032596826553
7240,0.0676707923412323
7241,0.06428703665733337
7252,-0.0840885192155838
7253,-0.04343455284833908
7254,0.007605785503983498
7255,0.05000389367341995
7256,-0.0176248662173748
7257,0.0218801312148571
7258,0.03341230750083923
7259,0.025479745119810104
7260,0.021161749958992004
7261,0.009000513702630997
7302,0.03714243322610855
7441,0.024546455591917038
7442,-0.06089708209037781
7443,-0.15517669916152954
7444,0.03875904530286789
7445,0.012816788628697395
7446,0.02260284498333931
7447,0.024208955466747284
7448,0.027148690074682236
7449,0.05422133207321167
7459,0.04244370758533478
7473,0.027609385550022125
7474,0.042975105345249176
7475,0.06576584279537201
7476,0.043294452130794525
7477,0.019271809607744217
7478,-0.0031798481941223145
7479,0.022366689518094063
7480,0.024880873039364815
7481,-0.016577649861574173
7482,-0.022300461307168007
7483,0.020346596837043762
7484,0.029808828607201576
7485,-0.0078897625207901
7486,0.02087806910276413
7487,0.025684529915452003
7488,0.026100363582372665
7489,0.02632071077823639
7490,0.01738341897726059
7491,0.05775239318609238
7492,0.053399957716464996
7493,9.796768426895142e-05
7494,0.02004380151629448
7495,0.04209465906023979
7496,0.03183584660291672
7497,0.02557121403515339
7498,0.039025913923978806
7499,0.03863776475191116
7500,0.014674478210508823
7501,0.009697063826024532
7502,0.04182485491037369
7503,0.02822902798652649
7504,0.02535190060734749
7505,0.044255416840314865
7506,0.031198197975754738
7507,0.04589376971125603
7508,0.030675314366817474
7509,0.03176043555140495
7510,0.025713324546813965
7511,0.02541385404765606
7512,0.01875091902911663
7513,0.060242291539907455
7514,0.019975600764155388
7515,0.04919379577040672
7516,0.014479631558060646
7517,0.022502044215798378
7518,0.026518918573856354
7519,0.03918489068746567
7520,0.044749557971954346
7521,0.01869477517902851
7522,0.04343126714229584
7523,-0.018625199794769287
7524,0.039450906217098236
7525,0.028527602553367615
7526,0.037987012416124344
7527,0.053098637610673904
7528,0.011013425886631012
7529,0.021382082253694534
7530,0.054334525018930435
7531,0.05329329892992973
7532,0.03184987232089043
7533,0.01963070034980774
7534,0.04506829008460045
7539,0.03912835568189621
7540,0.02081425115466118
7541,0.07530481368303299
7542,0.013872474431991577
7543,0.03669203072786331
7544,0.061754483729600906
7545,0.05898803472518921
7546,0.03571503609418869
7559,0.05328788980841637
7560,0.03634718433022499
7561,0.05220112204551697
7562,0.05370695888996124
7575,-0.0842454582452774
